,commenterID,UserName,Date,Text,Sentiment,Polarity
4149,UCsZlWZkLmrQWnocZ7pjiV8A,@antoniomorales1896,2023-12-03 02:45:50+00:00,mentir mdxic pas banamex edto hacd mes pur amarill,Negative,-1
4148,UCWcRm1MFO6vCwMZhV6k1w4w,@user-eu6or2xy4x,2023-12-04 04:08:56+00:00,quier puebl pag,Neutral,0
4147,UCHwaC8E7isPy21GUYpkvglw,@user-mb2mf7bk8z,2023-12-04 13:53:38+00:00,credit pasari aumentari taz,Neutral,0
4146,UCqkkHWLLMeAXrhnWTxsMydw,@carlosgarciagonzalez101,2023-12-04 16:47:39+00:00,cual opcion pequeñ usuari banamex,Neutral,0
4145,UC5UCLOY2WIBipQTkc6UchnA,@gabrielarriaga3121,2023-12-04 22:02:34+00:00,grandisim error nacionaliz banamex sistem informat hech asco,Negative,-1
1145,UCdD5IGYzOfXfml_AvFTA0TQ,@DarkbluesEXE25,2023-12-04 22:20:22+00:00,black rock detras pas hollyhorror disneywok wok ojal vay mierd,Neutral,0
4144,UC7zFuiAvsnXWPyNFFcGGQmQ,@user-fo6mu5zx6e,2023-12-06 22:12:09+00:00,altas tas interes gran negoci banc impos pag buen tem denl seguimient,Neutral,0
1144,UCZHafkjp2JdtdJU5J5je_mA,@alexanderbellagio67,2023-12-09 01:09:32+00:00,nadi encuentr libr realidad corpor excelent vide,Neutral,0
4143,UCBKiGZOB9pUXvW-2dFKv4sw,@jesusdiaz9467,2023-12-09 08:17:47+00:00,banamex banc aztec sig huel nuev fobapro,Neutral,0
4142,UC6BDPN-5tz839TPzoQNUYJA,@wildebamaca5417,2023-12-09 12:29:50+00:00,escrit bibli caid econom mundial inevit escrit bibli segur suceder suced sol comienz mate capitul escrit ser demol qued piedr piedr avarici codici mal gobi,Negative,-1
4141,UC3NsamJCmHwo0I5oo_xZlPA,@salvador23220,2023-12-12 23:47:20+00:00,banamex rob diner mov larg rater,Negative,-1
4140,UCfy_LfSzb27nR7Qh_Aqpupg,@irvingmunoz1763,2023-12-13 05:54:38+00:00,demand laboral banamex bresper pag desp injustific cuant,Negative,-1
4139,UCeKV-rPEQB2taJFUMnboLPw,@tiziano5100,2023-12-13 12:46:03+00:00,habl numer,Neutral,0
4138,UCVe5Vqu4GjWSpNiNMyjbTVA,@mariaeugeniahernandezbusti2522,2023-12-17 06:41:12+00:00,ahor citibank cubr falt fobrapo piens quer president compr ahor tambi vend fobapro,Neutral,0
4137,UCxJdHdF8su_wsq1Ysw9ygVA,@guilleadono4115,2023-12-19 17:42:27+00:00,buen brsoy guadalaj mexicobrfelicit program gust usted abord tem much import relevantesbrs posibl proxim program habl compr electron realiz desgraci deb experient satisfactori termin siendol pues vec realiz pag vari articul lleg complet lleg dañ ocasion lleg nadabrrealic compr airbrush supply hic sab problem error descu mand part articul client brno recib respuest envi articul pag envi pas vari mes compr brpor atencion graci bratentamentebrguill,Neutral,0
1143,UCbD7t2iz_8zv8HWY8xhwqxg,@BCCENGLISHLAB-ds8wk,2023-12-20 04:59:39+00:00,pur vend hum finaliz suced,Neutral,0
1142,UCDiacgya40b5u0ydL-uUgRg,@edyaccio4677,2023-12-21 13:14:22+00:00,buen vide entend funcion desventur planet llen hormig loc llam hombr,Neutral,0
1141,UCL5xsDRc1U8CNlCa-XAxUeQ,@CarlosMartinez-ej4qw,2023-12-22 02:44:15+00:00,narr guionist hech aborrezc oig dej verl part recuerd cop popul,Negative,-1
4136,UCliaEK4voX34vqvWXKTFpJw,@MiguelPardo-tz9um,2023-12-22 21:18:22+00:00,quebr primer citibanamex banc aztec,Negative,-1
7709,UCX3sZG13PEuyOJ-l_4SyzxA,@JavierRuiz-ze4cu,2023-12-23 13:44:08+00:00,unid,Neutral,0
9404,UCWVy3jn_FwzqNx4FwsaiKUg,@nachofdez924,2023-12-27 21:20:51+00:00,href histori banc central labresclavitud humanidadbrbrporbrsteph mitford goodsonbry nunc entend histori estadounidensebr histori occident ultim añosbr men mir problem sab sheeni judi usurabrun ambos deb dec ambosbr ezra pound,Neutral,0
1140,UCOb9NGfYCI5WfEBktuNj9iw,@arturash304,2023-12-30 13:43:10+00:00,sub octubr accion vay estupidez dic,Neutral,0
4135,UCVEzEunl-4mE6TYUNguUjgw,@odspen7278,2024-01-02 04:40:50+00:00,citigroup sabi donald trump,Neutral,0
1139,UCwEFQfo8-0DD0l2zv_FheuQ,@user-kj3hd4hi4k,2024-01-03 16:46:39+00:00,sil empres control gobiern control medi comunicion vendet ahor sol qued censor,Negative,-1
4134,UCUg5iBHGGtXVmmbS0SAXXvQ,@kiukenmorales3392,2024-01-06 20:54:15+00:00,diferent justici hic bien trabaj agarr delincuent devuelv rob,Positive,1
4133,UCwmXLRvjyZ7sTFjZ9H3wstg,@marthaelbagutierrez8791,2024-01-08 08:14:07+00:00,cerr cuent banamex,Negative,-1
4132,UCM-eO0Vvietn7SvRDwMOwHg,@rubenochoa6529,2024-01-08 16:08:44+00:00,grup mexic esper baj preci banamex compr,Neutral,0
4131,UCpv1kAw0WlddDesQIjSbelg,@user-ke3vk1pk4l,2024-01-12 04:49:45+00:00,gobiern vend cercan eleccion ide vend igual evad impuestosper perd pod fren vent,Negative,-1
4130,UCpbtZ-njnhrzPW6XeFJ3Qiw,@UrbanoEsquivel-vb8lo,2024-01-19 07:44:29+00:00,mexic prep nuev switch banc bienest reciv remes mexic,Neutral,0
4129,UCL-QWybb2-0qu_Emr6KeqCg,@arnulfocalvillo5692,2024-01-19 20:39:53+00:00,isieron mexican prefer ten diner banc bienest mexican negoci,Neutral,0
1138,UCcgJ3IEZEVmsLcfBCGGt2sg,@user-nu1cc4vb4z,2024-01-20 11:15:59+00:00,realid mundial primer finanz despues vid,Neutral,0
1136,UCPV3gBrIquRcY8AvwsErhAQ,@georgenecu5794,2024-02-01 08:30:21+00:00,buen,Neutral,0
1025,UCo3hRG_jF6lAVzOUh_UM5Sg,@MrSantos,2024-02-01 08:32:32+00:00,veni loboy aqu,Neutral,0
1133,UCiOvZFDyE6tmXGojplo5Fzw,@jey2867,2024-02-01 08:36:05+00:00,grand graci vide,Positive,1
1132,UCP8jDDXnb5ftJlToPPVUBXw,@oscargomez5232,2024-02-01 08:50:04+00:00,respect amig sant jengibr hech infusion miel tom vari vec corrig problem gargant deb sal call dias,Neutral,0
1131,UC2fd_IiWWNPCxH-avLFe6ww,@user-pq4uj8yo3x,2024-02-01 08:52:46+00:00,mol vide lugubr pens sal cap colmill,Neutral,0
1129,UC3L7uzRvxEA1LPjvAFAh6oA,@mariapaz2940,2024-02-01 09:07:47+00:00,graci sant,Neutral,0
1128,UC3L7uzRvxEA1LPjvAFAh6oA,@mariapaz2940,2024-02-01 09:16:18+00:00,cuid dej pon chip cabez,Neutral,0
1127,UC8vAEtlzsvkFBJNYSlbWauw,@ebolaso5509,2024-02-01 09:24:58+00:00,claramente blackrock atac sant microorgan,Neutral,0
1126,UCTscUQlecedTuRVpVu_PMbw,@josecarlos-cg1cb,2024-02-01 09:32:10+00:00,buen conten abrc aqui portugal,Neutral,0
1125,UC3aqGc-aAyUzNapr8IMTCcA,@oscaroctaviogajardoinostro3192,2024-02-01 09:32:14+00:00,graci esfuerz hac manten inform,Neutral,0
1124,UC2aMwL5fO_ahXT4VOEAnmsQ,@user-bf8cl2yi6k,2024-02-01 09:40:34+00:00,pedaz vide emprendedor españ perfect habl vem orej lob hac dias encant referent matrix mism hac tiemp sig crack graci informan graci inspir intent mejor version,Positive,1
1123,UC8eTFed2SZWD6IbFaydmJyg,@RetroMSDOS,2024-02-01 09:41:29+00:00,españ clar ejempl apoy crecimient sin difund control pobrez mayor gent matrix españ clar ejempl ultim años pais mir crecimient deb hac españ conden produzc revolu cos dud aborreg salud sant,Negative,-1
1122,UCN9BjRALUTPWoCqCNRrY4IA,@n_cm1066,2024-02-01 09:41:33+00:00,habl mit famili tej mit calabri compi jajaj demas bien,Neutral,0
1121,UCsFFpj6Z7NtL5N-tiO_SR9A,@user-yp4ob4mp9q,2024-02-01 09:53:46+00:00,problem gargant hac buenisim inflam dolor gargant pon herv troz ceboll dient pedaz gengibr curcum pon miel abej tom calientit tom noch sal call quit problem dej tom,Neutral,0
1120,UCalW06VB_j3jiSkEDD1ptLQ,@cesarmunoz55,2024-02-01 09:53:52+00:00,tambi ten present banc perd prest hipotecari,Negative,-1
1119,UCalW06VB_j3jiSkEDD1ptLQ,@cesarmunoz55,2024-02-01 09:56:11+00:00,clasific contabl brcon mentir revent cualqui moment,Neutral,0
1118,UCsFFpj6Z7NtL5N-tiO_SR9A,@user-yp4ob4mp9q,2024-02-01 09:57:33+00:00,graci inform sab com sal sol preocup ojal exist form pod hac ciudsdan normal,Neutral,0
1117,UC8b9VYJmgi4v3cXTE5HmusQ,@carolabuenosaires2186,2024-02-01 10:01:28+00:00,mejor campeon,Positive,1
1116,UCbPZ1rGOvPyA1FmT54vb2uw,@RapCollection1,2024-02-01 10:12:12+00:00,grand srcorleon,Neutral,0
1114,UCCZRnTgkAVoaE2FGL4aSYcQ,@Javi-Crypto,2024-02-01 10:16:21+00:00,jejejej bitcoin sufr cos,Neutral,0
1113,UCsUlo3B2ReoRfIF-g6UFEsg,@diegohernandezmartel3599,2024-02-01 10:23:27+00:00,visionari,Neutral,0
1112,UC46HVnIbZesWw_KP5iZmzIQ,@carlpires,2024-02-01 10:23:42+00:00,graci esfuerz manten informadosbrpens escap notici cre pas xrpbrhast hac tres vide atras nunc aument veloc reproduccion ayer pus dias recuper inmuniz suert,Neutral,0
1111,UCdmvR-cBj4SiPPTbQ75gL7w,@pauldelascabras,2024-02-01 10:29:10+00:00,graci conten,Neutral,0
1110,UC680IXBYg5Knko7Ej8zvdTw,@Biden_lucido.,2024-02-01 10:39:20+00:00,demand liquidityxrp,Neutral,0
1109,UClB0-WDm2auPztujpX5nUfA,@KENSHINSHOCK,2024-02-01 10:50:44+00:00,viend banksters,Neutral,0
1107,UCwIjk04SANFjl8obwuxvRUw,@EDUARDO-uw5kr,2024-02-01 10:57:06+00:00,pued exist posibil satoshi unid mund complet cre jod result call mont gobi sill pel,Neutral,0
1106,UCVFAV2JPY0Y54ynGhqx0OQg,@jorgepascual2439,2024-02-01 11:06:41+00:00,diner circul cre reserv federal carg titanic plan punt ahor morg child diner reserv federal mund enter,Neutral,0
1104,UCEa73Rv0SccSnd2vSzh-wsg,@patolocol1,2024-02-01 11:15:22+00:00,buen com mov hac evergrand anunci problem tambal merc com dic mov absorb pequeñ pec sol qued tiburon control resete econom empez busc hac bitcoin,Neutral,0
1103,UCoTjqAVKh251xNeTVSv-NMg,@mazzo99,2024-02-01 11:16:27+00:00,ten daniel estulin canal,Neutral,0
1102,UC8MOWds7AuI5Gj4z6dFsW4g,@douglasparraespina8793,2024-02-01 11:18:23+00:00,perspicaz asert siempr mach cuidat descans laring roj viv com dic mañan pued esper import ahor much salud fuert abraz,Positive,1
1101,UCubslYDwtI4t1aDZazNIWfw,@C7C7C7,2024-02-01 11:49:09+00:00,prueb cocacol kion buen grip resfri,Neutral,0
1100,UCoq-nSrb4LVZF2QcjR7JOtQ,@cryp2me,2024-02-01 11:55:21+00:00,jod demasi coincident cre pas escenari entrad players cre arrastr siempr supuest caid merc desvincul merc tradicional btcbrgraci dani info esfuerz tomat remedi gargant mejorat,Neutral,0
1099,UCi9l6KENkA-vd5VGRVtDA2w,@bremiursk4171,2024-02-01 11:56:15+00:00,sal recesion econom sol pued hac mediant tercer guerr mundialbrbrtod deud quedari sald despu tercer guerr mundial estari muert nadi deberi nadi,Negative,-1
1098,UCQFRZxVK7fqJJNxvjOj9gyg,@nicolasciani1933,2024-02-01 12:00:36+00:00,segun anal georg gammon problem regulaciones excus medi sab bien manej problem pas segun georg adquir activ pasiv dem banc dej trabaj banc pas banc quotconfiablequot quot riesgoquot salud,Neutral,0
1097,UC4hNqV7BgE11fyUq1vt-V1A,@carlosinsfran4776,2024-02-01 12:12:23+00:00,cuitadt herman pront mejor,Neutral,0
1096,UCJMxm1FZr5cd1RZJLBmtfsg,@carloscorrea4152,2024-02-01 12:15:07+00:00,dej tom tequil hiel michel men seman tom oregan canel brsalud cuidat,Neutral,0
1095,UCcqB_EvGtFD8CpvdEWKGonA,@yonisandrade6475,2024-02-01 12:39:28+00:00,recuerd vide banc troyan,Neutral,0
1094,UCtQU5iTkj8WtnO_Yg1NZRmw,@georgeshadad,2024-02-01 12:40:55+00:00,mejor graci vide,Neutral,0
1092,UCqlKmuR7G5IQGUhlflrp4Zw,@edgarargueta895,2024-02-01 12:52:40+00:00,much graci corleon hag cas graci usted compr bitcoin arrivederci,Neutral,0
1091,UC6oqv8XLkxY2qiGqEbrOnLg,@ivanferreirolopez8009,2024-02-01 12:57:08+00:00,parec mafi,Neutral,0
1090,UCvMUbNjwN2JDs6Ao_0eDGBA,@lector221,2024-02-01 13:00:36+00:00,lid proteg debacl eeuu,Neutral,0
1089,UC6eXQPANYk_qnxCm1BhQK5A,@fernandomaggiolo2597,2024-02-01 13:01:10+00:00,regres patron solucion posiblebrsalud peru,Neutral,0
1088,UCXnK7RsLDO3BXsPXR_2YV8Q,@sergiosanchez2678,2024-02-01 13:02:17+00:00,facil cdbc control bañ,Neutral,0
1087,UCp1Z1FXDoY2IWvuiYr_2YyQ,@dogecorona2067,2024-02-01 13:04:05+00:00,dic moned invert launchpool binanc,Neutral,0
1086,UCXiW5YDUZQpiGs6kq5wIJLw,@ilizuluaga3245,2024-02-01 13:06:05+00:00,acupuntur sac falt humect gargant cuerp,Negative,-1
1085,UC74tJ8ONFMc5TR9CYAyfDEg,@hermestorres7626,2024-02-01 13:10:13+00:00,viv dificil consegu cuart logr consegu barat sencill barri popul estudi sencill building,Negative,-1
1084,UCoya3MTOfQLOdFRy0gu-FFQ,@AndresPerez-sc8hx,2024-02-01 13:19:24+00:00,gust nuev vozbrve cambi dentr,Neutral,0
1083,UCBZ75YuyAxbJ8i9wGUEddlw,@javierlira3399,2024-02-01 13:22:06+00:00,amam crack quer aprend sab respect cript,Neutral,0
1082,UCsXBy5fxhg-2OGIi8m6MedA,@gustavojimenez2406,2024-02-01 13:32:50+00:00,benefici nuev crisis blackrock,Neutral,0
1081,UCdaMCwkYjjgRkhMX_PmBYRA,@SamuelPerez-bm6ib,2024-02-01 13:40:22+00:00,tiemp orar poder record proposit dios espiritual terrenal,Neutral,0
1080,UC-Vp3H7_bZpDVkKrY0rdY0Q,@othar735,2024-02-01 13:52:55+00:00,eeuu vuelv carg consum energet vincul bitcoin,Neutral,0
1079,UCoedarkaNg05-S_eqJqBeAQ,@joserene4491,2024-02-01 13:54:30+00:00,graci graci siempr precis consis tiemp inform salud sig mejor salud,Positive,1
1078,UCyDxGjYFlhSnq73z1waFiOg,@renierochoa2232,2024-02-01 14:11:22+00:00,salud cubaq mejor grip,Neutral,0
1077,UCJmsFWt0iiAHkhD7u_HYM7w,@juanramoncalvofuentes4479,2024-02-01 14:15:03+00:00,puest conspir sum conten aterr,Neutral,0
1076,UCZvxLxGjOtDcO_gLTecioWw,@gerarddelchasthz8769,2024-02-01 14:15:46+00:00,decomis preferent bien human sab quien,Neutral,0
1075,UC2sVcWuA6nfGBwh1Ajb701A,@martintincho890,2024-02-01 14:18:19+00:00,emmm estan volv vide autoauyud,Neutral,0
1074,UCHCLRtDaNul4UId-JR94p1g,@herejiaeconomica,2024-02-01 14:21:43+00:00,dec amig qepd quotsi lob com conej despues mor lobosquot lleg pandemi man obra detuv obvi produccion vin abaj banc lob entonc genial ide emit deud acab endeud empres proxim liquid despues perd ocurr increment tas interes dic deten inflacion verd increment tas detien inflacion sin ahorc sistem product pues bien com conej ahor ver muert lob sab sistem financier engañ econom funcion sistem financier engañ mism buen pued ven futur sistem financier deb moment compart perd increment tas ahor podr defend habl caid algun banc caid empres pens cript refugi acab pas rebajit ballen financi perd pequeñ poblacion sab trading pag deud empres dificultad buen pod esper escuch herej,Neutral,0
1073,UC_bBewVuf29bm51kj4cG3sw,@patriciamercedesmendezflor8247,2024-02-01 14:26:34+00:00,jajajaj gust nuev,Positive,1
1072,UC8X0Xq7ygi4LGHfboUtEOZw,@JaviBcn,2024-02-01 14:32:36+00:00,pod acab vide habl carg proxim habl normal podr escuchart plan,Neutral,0
1071,UCMiQXnCa3axpZYoLy3rSn4g,@yvetteperez9128,2024-02-01 14:40:44+00:00,espectacul,Neutral,0
1070,UCMiQXnCa3axpZYoLy3rSn4g,@yvetteperez9128,2024-02-01 14:41:00+00:00,mejor,Neutral,0
1069,UCis-DUdRmtGMXNxMPixBKnA,@andreslailhacargalasso6913,2024-02-01 14:49:20+00:00,pur verd,Neutral,0
1068,UC4Rng2VVstKMa0-VBbyGbcw,@CampesinoCaleb,2024-02-01 14:54:20+00:00,enbrsan jos brcaliforni usabrmi rent cuart esbr bres mast room grand bren are carr rob cataliz,Neutral,0
1067,UCxoXcxxjTxngC1k_oCKgj0w,@ricardocoatza1,2024-02-01 14:58:24+00:00,salud sant graci excelent analisis siempr interes import,Positive,1
1066,UCGu90sNLYznmWBICHoZrmGw,@vitacell1,2024-02-01 15:08:42+00:00,casc banksters capitaloid dej sac digit lueg siempr pondr digit bas dat arregl cos gent empiez sac efect alli tendr imprim top papel capitaloid,Neutral,0
1065,UCU5BHs2JIqwDDXOjA8gM8xg,@yolandagonzalez1704,2024-02-01 15:25:05+00:00,reserv federal caer tod elit volv patron com hac brics bitcoin solucion men bas,Negative,-1
1064,UCTyLMNKfCJYQ-MBwddvy4Sw,@AlbertParedes,2024-02-01 15:25:27+00:00,mrsant recom infusion artemis,Neutral,0
1063,UCWOHCWZWJrZL9WBHFnbemOw,@mariaventura3690,2024-02-01 15:40:56+00:00,pong esper human necesit nadi unic necesit creador creador salvador ningun polit ningun gobiern ningun pelagat resolv vid unic salvador creador realment recuerd mund siempr material acab demas pudr hac polill buen tesor espiritual principi valor honest integr gratitud sensatez coherent lucidez amor projim amor viv baj disciplin baj mandamient creador,Neutral,0
1062,UCpBTwenVj0bqnA9kZf0zhyg,@biosmusike,2024-02-01 16:08:56+00:00,sexy mejor,Neutral,0
1061,UCsS1F_ol6dui-dyK1eEe4kg,@leticiapiguave4762,2024-02-01 16:22:57+00:00,hac falt despiert rest person continu creyend gobi ayud,Neutral,0
1060,UCsS1F_ol6dui-dyK1eEe4kg,@leticiapiguave4762,2024-02-01 16:24:14+00:00,much ceboll roj limon podr miel much ceboll marin dias,Neutral,0
1059,UCpmkYru5Yyzf1ZYgwpx7DKg,@user-nw4kv6im2j,2024-02-01 16:30:00+00:00,buen tard utiliz imag propon particip plataform crypto traves telegram community graci,Positive,1
1058,UCceUBRCJEReC1hpSeGgsQGw,@kikosegui136,2024-02-01 16:35:26+00:00,quis gran valor usarl pag deud sustitu deb integr sistem bancari mientr hac,Neutral,0
1057,UCGFUnLeglmYICbZYsMwhMnA,@Boymelon,2024-02-01 16:55:35+00:00,pregunt bitcoin cash pued ten intencion dren capital efect intencion final elimin quiz capt capital diner negr,Neutral,0
1056,UCM8AKXZuvo2c7oZVaBwesqQ,@andresaristizabal4345,2024-02-01 17:53:05+00:00,crack,Neutral,0
1055,UCUthD4n2hLZ2CW6aHN3PWzg,@camilopineres1988,2024-02-01 18:20:53+00:00,hombr habl gat bot salud,Neutral,0
1054,UCEGgDWUG85bG-oA6hh-xTqA,@guadalupemunoz6927,2024-02-01 18:35:27+00:00,sant vision cort simpl oidor espect solucion telarañ invad mund diferent escal inyect diner banc central igual desaparec pues cost alto financi guerr pretext saqu econom pais direct indirect diner fug empres armament petroler cual años sol sab gananci polit enmedi terror civil despach cuch grand ejempl zelensky maner quier termin guerr guerr dispar factor crisis sociopolit econom viviendobrl solucion final tumb telarañ mat arañ dec abuel,Neutral,0
1053,UCtzvDiyOVJVvhO3vTAOi7Wg,@LuisGonzalez-td8mo,2024-02-01 19:23:31+00:00,bien correct,Positive,1
1051,UCkzuqohDZ4kCG2iWLLzNNJw,@yendryrosario23,2024-02-01 19:47:18+00:00,exact herman,Neutral,0
1050,UCkzuqohDZ4kCG2iWLLzNNJw,@yendryrosario23,2024-02-01 19:50:33+00:00,herman tod razon republ dominican emprendedor quit ingres anual barbar abus,Negative,-1
1049,UCugvDjWOwETGF-OeiELYHOQ,@unaiiglesias9901,2024-02-01 20:58:27+00:00,jhahj grand daniel suen voldemort jhahj,Neutral,0
1048,UC0RhNeNB4trUE0YgrEA1iPQ,@germangudiel5501,2024-02-01 21:20:15+00:00,sant sig busc busc sal adel mexic silicon valley californi guerrer hombr,Neutral,0
1047,UCXreioNMpQ1y4h6icNTcGVw,@magdasaiz8621,2024-02-01 21:29:12+00:00,cuidategraci daniel,Positive,1
1046,UC9XgiRMi72Fe-92ufVwX0DQ,@user-dl1kg6kk6b,2024-02-01 21:35:45+00:00,comenz curs interes,Neutral,0
1045,UCOdjideGohJ6Z7ZAGvJh0ww,@quinnoaechase7432,2024-02-01 21:51:29+00:00,sant quer escuch siempr esper pront restablezc salud,Neutral,0
1044,UCTe_xYLWCqwoi7Vja5zrGYg,@esthermalta6850,2024-02-01 22:01:50+00:00,pues notici plante volv españ,Neutral,0
1043,UCchljfSl2m9jIdMJeKwoIGQ,@DistanteInstante,2024-02-01 22:20:59+00:00,creatur from jekill island edward griffiti libr excelent economi banc oper recom,Positive,1
1042,UCdiv_XZrQ_VZy_8xJ0a7H5g,@fernan2m1,2024-02-02 00:09:12+00:00,cuid amig,Neutral,0
1041,UCFtPKOV-j3q0WDcVJnWb9MQ,@tesi301,2024-02-02 00:19:58+00:00,vide gust hahahahbrl emocion vide,Positive,1
1040,UCsU9ONo9jk3CHzsTvawOgYg,@robertoportall3796,2024-02-02 00:45:52+00:00,amig descans mejor recuperat malogr gargant,Neutral,0
1039,UCU9uiUKqODlIi1qgQuOufpg,@martinarsiba7354,2024-02-02 02:06:38+00:00,salud restablezc pront aceit oregan ayud gargant,Neutral,0
1038,UC-vELL9Z65S6xgk5ytMtTkg,@edmundodanielanibalordenav460,2024-02-02 02:23:42+00:00,hbarheder mejor sauc hac,Neutral,0
1037,UCu8PnJV5fNERLRHbF6jAW3w,@hermogenesramos109,2024-02-02 02:48:29+00:00,salvacion exist soled person viv diner viv capac convert bien servici millon dolar medi sah sirv viv bien servici apuest econom real nacional anti nazi aument produccion bien servici cag escuel austriac,Neutral,0
1036,UCE0siM3VfKnQOmYNw395s9g,@librelibertador,2024-02-02 03:19:00+00:00,fijat hac leon mikei reun blackrock,Neutral,0
1035,UCpGmGDa7s7lwHcTJvY_LkJQ,@TGAwekning,2024-02-02 11:18:58+00:00,megalodon,Neutral,0
1034,UC5i4ZBLX7I66V4VmuUmwC0A,@enriquediaz8708,2024-02-02 12:19:32+00:00,jajajaj jajajaj jajajaj entiend quotl mejor economiaquot pued pas tip situacion pandemi sirv emit montañ billet embarg evit crisis,Neutral,0
1033,UC5i4ZBLX7I66V4VmuUmwC0A,@enriquediaz8708,2024-02-02 12:26:41+00:00,amig sant pued habl comerci brics futur inmediat disminu banc occidental ende millon oper dej concept comision,Neutral,0
1032,UC_7HLDfbnqDMGJONqMD1zVQ,@zrd1541,2024-02-02 16:31:29+00:00,prefier ton real agrad ton rar,Positive,1
1031,UCs3BIyKk88uHgiLCb2ZTXvg,@jcf940,2024-02-02 20:25:47+00:00,opin solucion problem liquidez,Neutral,0
1030,UC7RgF8l29pTnlH4Lcp2TlJg,@samyto75,2024-02-04 18:30:45+00:00,dal dani notici buen mal depend enfoqu cad quier darlebrd igual pequeñ pececill sab aprovech corrient segur lleg lejosbrafectu salud gran segu aprend,Neutral,0
1029,UC_fuzml8WGVCvbrQH8fr8nw,@tiendadecoracion653,2024-02-04 21:46:00+00:00,banc quebr compr nac inmund sol tap rot deud mund,Neutral,0
1028,UC_fuzml8WGVCvbrQH8fr8nw,@tiendadecoracion653,2024-02-04 21:46:36+00:00,siembr platan colombi acept bitcoin,Neutral,0
1026,UCk11nb_GlkHVknl2s2cXgSw,@aliciamarquez3873,2024-02-07 02:43:55+00:00,bien plan,Neutral,0
3058,UCo3hRG_jF6lAVzOUh_UM5Sg,@MrSantos,2024-02-07 08:30:08+00:00,opin,Neutral,0
3171,UCA1A2lz2UJZOgVvI9NgBUnQ,@azurer,2024-02-07 08:31:50+00:00,hol estim,Neutral,0
3169,UCuny229YL0lQl-pUfG8Hk6A,@LuisGarcia-nd9ik,2024-02-07 08:38:30+00:00,estimad,Neutral,0
3168,UC4FpxBHLq_1itgkNFuYE9IQ,@lisandroparra6276,2024-02-07 08:45:11+00:00,dic rusi,Neutral,0
3167,UCraYw6pXHCB123D2dEp5rug,@fortalezacapitalina963,2024-02-07 08:47:46+00:00,interes academi sig hac viv viseu ciud,Neutral,0
3166,UCxmT92BT77e2s38Y8CuvreA,@josepruaixdeordal8100,2024-02-07 08:49:19+00:00,estoi interes,Negative,-1
3165,UC2l2IQMUIIXBKV7rCj5Go_g,@carlipin2008,2024-02-07 09:01:51+00:00,definit interes sig hac tiemp salud,Neutral,0
3164,UCW02cRQuf5IiGFc_fMHyEmg,@JoseJimenez-gh4cm,2024-02-07 09:02:43+00:00,salud,Neutral,0
3163,UCoF3vuMW2rg769qS0Qzv1yQ,@gustavoheredia4549,2024-02-07 09:04:20+00:00,pued recuper diner invert woops ingres wdefi plataform diner alli,Neutral,0
3162,UCQch1Qvu_MSvsTnkkaOGUig,@574kenny574,2024-02-07 09:07:17+00:00,salud puert ric interes ingres academi graci tod info tra diari,Neutral,0
3161,UCLTYsI6giuCsKYRbH5g3u5w,@LocalNuevo-nf4vs,2024-02-07 09:14:37+00:00,buen interes academi graci sant,Positive,1
3158,UCJ-yj5RKncFTlQZ-IXPKDsQ,@selvavirginia,2024-02-07 09:24:44+00:00,interes academi daniel graci,Neutral,0
3155,UCis-DUdRmtGMXNxMPixBKnA,@andreslailhacargalasso6913,2024-02-07 09:58:30+00:00,prepar lament volv loc circ planetari,Neutral,0
3154,UCZMvsLvPC4f_hRqM1foyZiA,@johngough4626,2024-02-07 10:00:39+00:00,hol interes academi brbrpor lad direccion explot preci institu control haci arrib haci abaj,Neutral,0
3153,UC46HVnIbZesWw_KP5iZmzIQ,@carlpires,2024-02-07 10:03:59+00:00,gran vide siempr aunqu notici import sub vide bien ahor notici medi mas nuev telediari echa men doming sub vide,Positive,1
3152,UCivx13vNHaa3KWKWHZOdnIg,@CristinaRodriguezcoach,2024-02-07 10:08:41+00:00,menud chut pasion estim coach,Neutral,0
3151,UCrg9N6we_qdhfFJ_c3gQ6Sw,@centrointernetbds,2024-02-07 10:19:03+00:00,part republican convert casi part traidor polit internacional dej tir ali igual superpotent pued subsist polit exterior rot,Negative,-1
3150,UCJGYHFIHv8gVTnE7dUUlblg,@LibertadDescentralizada,2024-02-07 10:23:51+00:00,buen crack segu cre patrimoni acumul satoshis larg plaz,Positive,1
3148,UCnfrlzegmYfP5BJql0ua-HQ,@gabrielcaamano6522,2024-02-07 10:37:03+00:00,hol sant interes academi pas segu chileslds,Neutral,0
3147,UCoTjqAVKh251xNeTVSv-NMg,@mazzo99,2024-02-07 10:43:30+00:00,hac vide daniel estulin,Neutral,0
3146,UCButn9aUp2UNJMivjS2kWlg,@carlismedina3197,2024-02-07 10:45:54+00:00,buen vide argentin cab vill cresp salud carl medin,Positive,1
3145,UC3L7uzRvxEA1LPjvAFAh6oA,@mariapaz2940,2024-02-07 10:54:59+00:00,hol santosgraci,Positive,1
3143,UCvkv17Nn60mgL8JwTkocPfg,@davidbeorleguimakirriain2694,2024-02-07 11:14:55+00:00,buen diasestoy interes futur academi,Neutral,0
3142,UC0C_jnURq2lGtlgut-lqulA,@maynorduarte7892,2024-02-07 11:22:23+00:00,hol sant interes ingres academi,Neutral,0
